Company_name;Link 1;Link 2;Link 3;Link 4;Link 5
UNIMEC SPA;https://www.unimec.eu/it/;https://www.unimec.eu/en/company.html;https://www.unimec.eu/en/products.html;https://it.linkedin.com/company/unimec-s.p.a.;https://it-it.facebook.com/unimecspa/
SALES CONSULTING - SOCIETA' A RESPONSABILITA' LIMITATA;https://www.ufficiocamerale.it/4662/sales-consulting-societa-a-responsabilita-limitata;https://registroaziende.it/azienda/sales-consulting-societa-a-responsabilita-limitata-milano;https://www.informazione-aziende.it/Azienda_SALES-CONSULTING-SRL-9D884;https://www.reportaziende.it/sales_consulting_societa_e_a_responsabilita_e_limitata_mi;https://topaziende.quotidiano.net/lombardia/milano/fatturato-sales-consulting-societa-a-responsabilita-limitata/
SAN.ECO.VIT. S.R.L.;https://www.sanecovit.com;https://it.linkedin.com/company/sanecovit;https://www.sanecovit.com/en/who-we-are/;https://www.sanecovit.com/san-eco-vit-unazienda-verde-e-sartoriale/;https://www.sanecovit.com/contatti/
CARTONGRAF 1890 S.R.L.;https://xfilm-cartongraf.com;https://www.cartongraf.eu;https://www.informazione-aziende.it/Azienda_CARTONGRAF-1890-SRL;https://www.ufficiocamerale.it/3608/cartongraf-1890-srl;https://www.facebook.com/filmselfadhesive/
TECNOLAB S.R.L.;https://tecnolab-srl.it;https://www.tecnolab-srl.it/it/azienda/;https://www.tecnolabnapoli.it;https://www.tecnolab.it/chi-siamo/;https://www.tecnolab-srl.it/it/contatti/
PAGG ASPOCK S.R.L.;https://aspoeck.it;https://aspoeck.it/78-prodotti;https://it.linkedin.com/company/pagg-aspock-s.r.l.;https://b2bindustry.net/it/Profilo-Aziendale/pagg-aspock-srl/;https://www.creditsafe.com/business-index/it-it/company/pagg-aspock-srl-it02650739
LONGHI S.P.A.;https://www.longhi.it;https://www.longhi.it/en-US;https://www.longhi.it/it/contatti;https://it.linkedin.com/company/longhi-s.p.a.;https://www.longhi.it/en-us/corporate
EMME TECHNOLOGY S.R.L.;https://www.maxairtech.com/it/;https://www.maxairtech.com;https://www.industrychemistry.com/aziende/emme-technology-srl/;https://www.maxairtech.com/en/;https://it.linkedin.com/company/emme-technology-s.r.l.
YAMAHA MOTOR RACING S.R.L.;https://www.yamaha-racing.com;https://www.yamaha-motor.eu/it/it/racing/;https://www.yamaha-racing.com/series/grand-prix/motogp/teams/monster-energy-yamaha-motogp/;https://it.linkedin.com/company/yamaha-motor-racing-s.r.l.;https://global.yamaha-motor.com/about/group/europe/
FARMA.CO.M. S.P.A. FARMACIE COMUNALI MONZA S.P.A.;https://www.farmacomspa.it;https://www.farmacie-comunali.com/aziendacomunale-73-FARMA-CO-M-S-p-A---Farmacie-Comunali-di-Monza.html;https://www.linkedin.com/company/farma-co-m-spa;https://it.linkedin.com/company/farma.co.m.-s.p.a.-farmacie-comunali-monza-s.p.a.;https://farmaciaditurno.it/farmacia/441931
RIPRESS S.R.L.;https://ripress.it;https://ripress.it/company/?lang=en;https://ripress.it/it-hes/;https://it.linkedin.com/company/ripress-srl;https://www.plastmagazine.it/ripress-presse-elettriche-idrauliche/
TITALIA S.P.A.;https://www.titalia.it;https://titalia.it/la-societa;https://titalia.eu/en;https://titalia.it/company/company;https://www.titalia.it/products
SAIVER S.R.L.;https://www.saiver-ahu.eu;https://www.saiver.com;https://it.linkedin.com/company/saiver-srl;https://it.linkedin.com/company/saiver-s.r.l.;https://it.linkedin.com/company/saiver
AE.CAS. SRL;https://www.aecas.it;https://www.ufficiocamerale.it/5701/aecas-srl;https://www.europages.it/AECAS-SRL/SEAC001609263-001.html;https://www.aziende.it/ae-cas-srl;https://www.linkedin.com/company/ae.cas.-srl
STELLA SRL;https://www.stellasrl.com;https://stella-welding.com/it/;https://www.stellalame.it;https://www.stellasrl.it;https://stella-welding.com/it/azienda/
DI.R.EL. SRL;https://www.direl.it;https://www.direlsrl.com;https://www.direlsrl.com/contatti.asp;https://direlsrl.com/mission-valori.asp;https://direlsrl.com/dove-siamo.asp
PANZERI CARLO S.R.L.;https://panzeri.it;https://panzeri.it/contatti/;https://panzeri.it/panzeri/;https://panzeri.it/en/;https://panzeri.it/en/contact-us/
I.P.A. INDUSTRIA PORCELLANE S.P.A.;https://ipaporcellane.it;https://ipaporcellane.it/prodotti/;https://www.ufficiocamerale.it/9520/ipa-industria-porcellane-spa;https://it.linkedin.com/company/ipa-porcellane;https://ipaporcellane.it/en/about-us/
DIOTTI.COM S.R.L.;https://www.diotti.com;https://www.diotti.com/it/about-us/;https://www.diotti.com/en/about-us/;https://diotto.com;https://www.diotti.com/en
SYSTEMA S.R.L.;https://www.systemasrl.it;https://systemaweb.it;https://it.linkedin.com/company/systema-s-r-l-;https://it.linkedin.com/company/systema-s-r-l-;https://systemaweb.it/chi-siamo/
SPEKTRA - AGRI S.R.L.;https://www.spektra.it;https://www.vantage-italia.com;https://www.spektra.it/industrie/agricoltura-di-precisione/;https://www.spektra.it/chi-siamo/;https://www.spektra.it/soluzioni/dettaglio-prodotto/agricoltura-di-precisione/display/sistema-trimble-gfx-350/
ERICA SRL;https://ericambiente.it;https://www.ericanatura.it;https://it.linkedin.com/company/erica-srl;https://www.ericanatura.it/azienda/;https://ericambiente.it/servizi/discarica/
AXSE SRL;https://axse.it;https://axse.it/autorizzazioni/;https://axse.it/contact/;https://axse.it/i-nostri-servizi/;https://axse.it/trasporto-smaltimento-e-gestione-dei-rifiuti/
DELP ITALIA SRL;https://delpitalia.it;https://delpitalia.it/delp-italia-colorificio-pero/;https://delpitalia.it/arte-e-cartongesso-nuova-acquisizione-delp-italia/;https://www.facebook.com/delpitaliacentricolore/;https://delpitalia.it/prodotti/edilizia/
AGRI BRIANZA S.R.L.;https://www.agribrianza.it;https://www.agribrianza.net;https://www.agribrianza.net/contatti/;https://www.agribrianza.net/macchine-per-giardinaggio/;https://www.agribrianza.it/it/negozio/
CO.MA.CO. 51 S.R.L.;https://www.ufficiocamerale.it/3745/comaco-51-srl;https://www.icribis.com/it/scheda-azienda/MB2546198_CO.MA.CO._51_S.R.L.;https://www.informazione-aziende.it/Azienda_COMACO-51-SRL;https://www.empresite.it/COMACO-51-SRL.html;https://registroaziende.it/azienda/comaco-51-srl-lentate-sul-seveso
START ITALIANA S.R.L.;https://www.industrychemistry.com/aziende/start-italiana-srl/;https://www.start-italia.com/azienda/;https://www.start-italia.com;https://www.start-italia.com/cavi/;https://it.linkedin.com/company/start-italiana-s.r.l.
AL.CI. S.R.L.;https://www.alcigroup.it;https://www.alcimeccanica.it/it/;https://www.alcigroup.it/contatti;https://www.alcigroup.it/about-us;https://it.linkedin.com/company/alcigroup
OMEGA-IFS S.R.L.;https://www.omegaifs.it;https://www.ufficiocamerale.it/4948/omega-ifs-srl;https://www.rivistainnovare.com/whos-who-aziende/omega-ifs-s-r-l/;https://it.linkedin.com/company/omega-ifs;https://www.omegaifs.it/raggiungerci.php
MARTEC S.P.A.;https://www.martec.it;https://www.ufficiocamerale.it/7150/martec-spa;https://it.linkedin.com/company/martec-marine-spa;https://www.linkedin.com/company/martecsrl/;https://www.infojobs.it/martec-spa/em-i48505649575857545677970012125282111072
T.S.A. S.R.L.;https://tsasrl.net;https://www.tsa-av.com/azienda/;https://www.tstgroup.it;https://it.linkedin.com/company/t-s-a-srl;https://www.tsa-automation.it
BESANA APPLICAZIONI PLASTICHE SRL;https://www.besanap.com;https://besanap.com/en/azienda;https://www.ufficiocamerale.it/8202/besana-applicazioni-plastiche-srl;https://www.europages.it/BESANA-APPLICAZIONI-PLASTICHE-SRL/SEAC001572799-001.html;https://www.informazione-aziende.it/Azienda_BESANA-APPLICAZIONI-PLASTICHE-SRL
WORK GROUP S.R.L.;https://www.wgs.it;https://www.ufficiocamerale.it/8884/work-group-srl;https://www.wsgroupspa.it;https://lineworkgroup.com;https://workgroupsrls.com
CAR STUDIO S.R.L.;https://carstudio.it;https://carstudio.it/it/;https://carstudio.it/it/la-nostra-azienda/;https://carstudio.it/it/sedi/;https://carstudio.it/it/meet-the-team/
LAGOGEL S.R.L.;https://www.lagogel.it/ita/;https://www.beverfood.com/grossista/lagogel-s-r-l;https://www.linkedin.com/company/lagogel-s.r.l.;https://www.lagogelspa.it/lagogel/tecnologia.aspx;https://www.facebook.com/Lagogel/
VALLMAR S.R.L.;https://www.vallmar.it;https://valmarsrl.com;https://valmarsrl.com/azienda/;https://valmarsrl.com/prodotti/;https://it.linkedin.com/company/vallmar-srl
MAB S.P.A.;https://www.mabspa.com/it/homepage/;https://www.steelgroup.com/it/il-gruppo/metallurgica-alta-brianza-s-p-a/;https://www.mabspa.com/en/homepage-eng/;https://www.mab.it/it/azienda;https://www.mab.it
PROMIGROUP SRL;https://promigroup.com;https://promigroup.com/societa/;https://promigroup.com/la-storia/;https://www.ufficiocamerale.it/4792/promigroup-srl;https://it.linkedin.com/company/project-milano-srl
CARLO BRAMBILLA S.R.L.;https://www.carlobrambilla.it;https://www.carlobrambilla.it/plastic_drums_production/contacts.html;https://www.federazionegommaplastica.it/aziende-associate/carlo-brambilla-srl/;https://it.linkedin.com/company/carlo-brambilla-srl;https://it.linkedin.com/company/carlo-brambilla-s.r.l.
POWER LINE S.R.L.;https://powerlineitalia.com;https://www.powerlinesrl.com;https://www.facebook.com/powerlinesrl/;https://powerlinesrl.com/catalogo-prodotti-anticaduta-alto.php;https://www.powerlinesrl.com/powerline-anticaduta-alto.php
MARTE SPA;https://www.marteresine.com;https://www.marteresine.com/companyinfo.html;https://www.marteresine.com/default_eng.html;https://www.marteresine.com/prodotti.html;https://www.marteresine.com/companyinfo_eng.html
COMAP S.R.L.;https://www.comapsrl.com;https://www.comapsrl.com/en/;https://www.comapcontenitori.com;https://www.comapsrl.eu/azienda-php?lang=it;https://comapitalia.it
CP TECHNOLOGY S.R.L.;https://www.cptechnology.it;https://www.cptechnology.it/en/;https://www.ufficiocamerale.it/3789/cp-technology-srl;https://www.linkedin.com/company/cp-technology;https://it-it.facebook.com/CPTechnologySrl/
CANALPLAST S.P.A.;https://www.canalplast.it;https://www.canalplast.com;https://www.canalplast.it/azienda/;https://www.canalplast.it/contatti/;https://www.canalplast.it/cataloghi-2/
HP23 S.R.L.;https://www.ufficiocamerale.it/6449/hp23-srl;https://www.informazione-aziende.it/Azienda_HP23-SRL;https://www.dnb.com/business-directory/company-profiles.hp23_srl.9673b3d6236cb9c955d33245cd33e5c7.html;https://www.companyreports.it/fise_srl-11270660969;https://registroaziende.it/azienda/hp23-srl-seregno
CHATEAUFORM ITALIA S.R.L.;https://www.chateauform.com/it/;https://www.chateauform.com/it/casa/la-borghesiana-romana/;https://www.chateauform.com/it/casa/la-cascina-erbatici/;https://www.chateauform.com/it/contattaci/;https://www.chateauform.com/en/lp/venue-hire/italy/
OLISERVICE S.R.L.;https://www.oliservice.com;https://www.ufficiocamerale.it/8048/oliservice-srl;https://www.mbnews.it/2021/06/oliservice-srl-named-lesmo-filcams-cgil/;https://www.oilservice.it;https://www.ufficiocamerale.it/4876/oliservice-srls
B.S.M. SRL;https://www.bms-srl.it;https://sbmsergiobocchio.com;https://www.bsmacchine.it;https://www.bmsorganic.com;https://www.baldangroup.com/contatti/
ENGEL ITALIA SRL;https://www.engelglobal.com/it/it/home;https://irpimedia.irpi.eu/cprspa-milano-engel-italia/;https://www.linkedin.com/company/engel-italia;https://www.polimerica.it/scheda-azienda.asp?id=36;https://it.linkedin.com/company/engel-italia-srl
DANCO S.P.A.;https://www.danco.it;https://www.danco.it/index.php?l=it;https://www.danco.it/DancoNew/azienda.php;https://www.danco.it/DancoNew/prodotti.php;https://www.danco.it/DancoNew/index.php?l=en
EUROFLORA SRL;https://www.euroflorasrl.it/it;https://www.euroflora.it;https://www.euroflora.it/italia;https://www.euroflora.it/chi-siamo;https://www.euroflorasrl.it/it/contatti
EUROPERF S.R.L.;https://www.europerf.it/it/home.php;https://www.europerf.it/it/valori-mission.php;https://it.linkedin.com/company/europerfsrl;https://www.europerf.it/it/certificazioni.php;https://shop.europerf.it/lamiere-forate/
LEADING TECHNOLOGIES S.R.L.;https://www.leadingtech.it;https://it.linkedin.com/company/leadingtechnologies;https://www.leadingtech.it/contatti/leading-technologies;https://www.leadingtech.it/blog/posts/comunicato-ufficiale;https://catalogo.leadingtech.it
HD STAR SRL;https://www.ufficiocamerale.it/6305/hd-star-srl;https://www.informazione-aziende.it/Azienda_HD-STAR-SRL;https://registroaziende.it/azienda/hd-star-srl-concorezzo;https://www.reportaziende.it/hd_star_srl_mb;https://www.dnb.com/business-directory/company-profiles.hd_star_srl.d83928228e4af34c7f0fd8dc6aaf314d.html
CONSORZIO DESIO-BRIANZA;https://www.consorziodesiobrianza.it;https://www.consorziodesiobrianza.it/ufficio-unico/;https://www.consorziodesiobrianza.it/contatti/;https://www.consorziodesiobrianza.it/servizi-al-lavoro/;https://www.consorziodesiobrianza.it/studenti-famiglie/
VICSAM SISTEMI S.R.L.;https://vicsamgroup.it/about/;https://it.linkedin.com/company/vicsam-sistemi-s.r.l.;https://www.teamsystem.com/rivenditori/vicsam-sistemi/;https://www.assistenza.vicsam.it;https://primamonza.it/cronaca/vicsam-group-una-realta-sempre-in-rampa-di-lancio/
S.E.A.M. SRL SERVIZI ECOLOGICI AMBIENTALI MISINTO;https://www.seamsrl.net/contatti/;https://www.serviziecologiciambientali.it;https://www.ste-srl.net/storia/;https://it.linkedin.com/company/s.e.a.m.-srl-servizi-ecologici-ambientali-misinto;https://www.ufficiocamerale.it/1435/seam-srl-servizi-ecologici-ambientali-misinto
CANTARELLA & MOLTENI S.R.L.;https://www.cantarellaemolteni.it;https://www.cantarellaemolteni.it/?lang=en;https://it.linkedin.com/company/cantarella-molteni-srl;https://www.linkedin.com/company/cantarella-&-molteni-srl;https://www.cantarellaemolteni.it/?page_id=27&lang=en
TECNAIR S.P.A.;https://www.tecnairlv.it;https://www.tecnair.it/chi-siamo.php;https://it.linkedin.com/company/tecnair-s-p-a;https://www.tecnair.it/prodotto.php;https://group.systemair.com/news/press-releases/2022/systemair-acquires-tecnair-lv-spa/
I.M.V. PRESSE S.R.L.;https://www.imvpresse.com/it;https://www.imvpresse.com/en;https://www.imvpresse.com/it/contatti;https://www.imvpresse.com/it/prodotti/presse-meccaniche;https://www.imvpresse.com/it/prodotti/presse-rallentamento
RECLEAN SOCIETA' COOPERATIVA;https://reclean.company;https://www.ufficiocamerale.it/7800/reclean-societa-cooperativa;https://it.linkedin.com/company/reclean-s-c-a-r-l;https://www.fervogroup.eu/reclean;https://www.fervogroup.eu/chi-siamo
CESAPLAST SPA;https://www.cesaplast.it;https://etaplast.com;https://it.linkedin.com/company/cesaplast-s-p-a;https://www.europages.it/CESAPLAST-SPA/SEAC000168327-001.html;https://it.linkedin.com/company/cesaplast-spa
STILSCREEN - S.R.L.;https://www.stilscreen.com;https://www.stilscreen.com/it/;https://www.stilscreen.com/it/il-gruppo/;https://dev.stilscreen.com/en/;https://it.linkedin.com/company/stilscreensrl
BICASA S.R.L.;https://www.bicasa.it;https://www.bicasa.it/en/about-us/;https://www.bicasa.it/en/products/;https://bicasa.net;https://it.linkedin.com/company/bicasa-srl
PLATINO SRL;https://ebond.it/pages/chi-siamo;https://www.ufficiocamerale.it/9250/platino-srl;https://www.informazione-aziende.it/Azienda_PLATINO-SRL-F5BE5;https://www.ebay.it/str/Ebond2018;https://it.kompass.com/c/platino-s-r-l/it0131042/
ARZUFFI S.R.L.;https://www.arzuffisrl.it;https://www.arzuffi.it;https://www.arzuffisrl.it/en/;https://it.linkedin.com/company/arzuffi-srl;https://www.arzuffi.it/contatti/
EUROMOTORI S.R.L.;https://www.euromotori.it;https://www.euromotori.it/it/profilo/profilo-aziendale/profilo.aspx;https://www.euromotoritrucks.it;https://www.euromotorisrl.it;https://www.euromotori.it/web/english/profilo.asp
AGENZIA ANTONIO PIROVANO S.R.L.;https://www.pirovano.info;https://www.pompefunebripirovano.it/chi-siamo/;https://www.pompefunebripirovano.it;https://www.pirovano.info/agenzia-funebre-antonio-pirovano-sede-di-villasanta/;https://it.linkedin.com/company/agenzia-antonio-pirovano-s.r.l.
ARCO LOGISTICA S.R.L.;https://www.arcologistica.it;https://www.arcologistica.it/en/about-us;https://www.arcologistica.it/en/arco-logistica-english;https://www.arcologistica.it/en/branches;https://www.arcologistica.it/en/shipping-services
AVICEL S.R.L.;https://avicel.eu;https://www.avicel.eu/en;https://it.linkedin.com/company/avicel-s.r.l.;https://www.aziende.it/avicel-s-r-l;https://www.dnb.com/business-directory/company-profiles.avicel_srl.5241a58a3bc46295fa153be5187ef174.html
BERTO S.R.L.;https://www.bertosrl.com;https://www.berto.it;https://catalogo.bertosrl.com/it/chi-siamo;https://www.berto.it/site/it/azienda_storia/;https://www.berto.it/site/it/contatti/
BARRA COSTRUZIONI S.R.L.;https://barracostruzioni.it;https://sito.barracostruzioni.it;https://www.targatocn.it/2024/04/10/leggi-notizia/argomenti/attualita/articolo/barra-costruzioni-srl-ha-acquistato-il-palazzo-di-piazza-europa-ex-ubi.html;https://www.facebook.com/people/Barra-Costruzioni-Srl/100057058346555/;https://www.barraebarra.com
TRILUX ITALIA S.R.L.;https://www.trilux.com/it/;https://www.trilux.com/it/azienda/contatti/sedi-nel-mondo/?region=3&cHash=3f5181fee77a40560ed430bc4bcdd0d4;https://www.trilux.com/it/applicazioni/industry/illuminazione-industriale/;https://www.trilux.com/it/teaser-it/;https://www.gruppogiovannini.it/fornitori/trilux/
SOCIOSFERA ONLUS SOCIETA' COOPERATIVA SOCIALE;https://www.sociosfera.it;https://www.sociosfera.it/milano/;https://www.sociosfera.it/societa-trasparente/;https://it.linkedin.com/company/sociosfera-onlus;https://it-it.facebook.com/sociosfera.onlus/
AZ PNEUMATICA SRL;https://azpneumatica.com;https://www.azpneumatica.srl;https://azpneumatica.eu;https://azpneumatica.com/it/0e195e00302d19746340d4fe623c0ac1/profilo-aziendale.html;https://azpneumatica.com/public/main.php?lang=it&pageuniqueid=2efaf4cc5dcc8f0a3d54a30d24de27a6&pagename=pdf-catalogue
SKILLS IN HEALTHCARE ITALIA S.R.L.;https://www.informazione-aziende.it/Azienda_SKILLS-IN-HEALTHCARE-ITALIA-SRL;https://www.ufficiocamerale.it/8921/skills-in-healthcare-italia-srl;https://www.empresite.it/SKILLS-IN-HEALTHCARE-ITALIA-SRL.html;https://it.linkedin.com/company/skills-in-healthcare;https://atoka.io/public/it/azienda/skills-in-healthcare-italia-srl/7016ad227bbf
MA.SI GROUP S.R.L.;https://masigroup.net;https://www.ufficiocamerale.it/8375/masi-group-srl;https://registroaziende.it/azienda/masi-group-srl-cornate-dadda;https://it.kompass.com/c/ma-si-group-s-r-l/it5662279/;https://www.companyreports.it/masi_group_srl-10198900960/
SPOTTI S.R.L.;https://www.spotti.com;https://www.spotti.com/en/;https://it.linkedin.com/company/spotti-milano;https://www.facebook.com/spottimilanodesignandmodernliving/;https://it-it.facebook.com/spottimilanodesignandmodernliving/
GN AUDIO ITALY S.R.L.;https://www.dnb.com/business-directory/company-profiles.gn_audio_italy_srl.d02dc64b4c97da18e86aeb93e61f4a97.html;https://it.kompass.com/c/gn-audio-italy-s-r-l/it0347574/;https://www.ufficiocamerale.it/2478/gn-audio-italy-srl;https://www.resound.com/it-it/why-resound/about;https://www.aziende.it/gn-audio-italy-s-r-l
REVEVOL ITALIA S.R.L.;https://www.revevol.com;https://it.linkedin.com/company/revevol-italia-s.r.l.;https://www.ufficiocamerale.it/7002/revevol-italia-srl;https://www.aziende.it/revevol-italia-s-r-l;https://grow.google/intl/it/story/revevol/
EVOLUTION S.R.L.;https://www.evolution.it/index.php/chi-siamo/azienda;https://evosolution.it;https://www.evolution.it;https://www.evolutionboutique.it;https://www.evolution.it/index.php?option=com_content&view=article&layout=edit&id=57
NLINE SHIPPING SRL;https://nlineshipping.com;https://it.linkedin.com/company/nline-shipping-srl;https://it-it.facebook.com/nlineshipping/;https://www.facebook.com/nlineshipping/;https://ch.linkedin.com/company/nline-shipping-srl
AGRATE MOTORI 2 S.R.L.;https://agratemotori.it;https://agratemotori2.landrover.it;https://www.quattroruote.it/auto-usate/concessionario/-93364836;https://annunci.alvolante.it/concessionaria/agrate-motori-2-srl-15254;https://it-it.facebook.com/AgrateMotoriLandRover/
COVI S.R.L.;https://covi.it;https://coviweb.it;https://www.gruppocovi.it;https://www.gruppocovi.it/info;https://www.gruppocovi.it/prodotti
CERAMICHE FRATTINI SRL;https://www.ceramichefrattini.it;https://www.ceramichefrattini.it/i-nostri-brand/;https://frattini.listonegiordano.com;https://frattini.listonegiordano.com/chi-siamo/;https://www.ceramichefrattini.it/ceramica-e-gres-porcellanati/
GALLIZO ITALIA S.R.L.;https://www.gallizo.com/it/;https://www.gallizo.com/it/visione-imprenditoriale/;https://www.gallizo.com/it/internazionalizzazione/;https://www.aziende.it/gallizo-italia-s-r-l;https://it.kompass.com/c/gallizo-italia-s-r-l/it9132669/
TEKNA CHEM S.P.A.;https://www.teknachemgroup.com;https://www.ufficiocamerale.it/6265/tekna-chem-spa;https://www.teknachemgroup.com/news/;https://www.teknachemgroup.com/portfolio/aeternum-proof/;https://it.linkedin.com/company/tekna-chem-spa
BERETTA ALFREDO S.R.L.;https://berettaalfredo.it;https://www.alfredoberetta.it/chi-siamo/;https://www.alfredoberetta.it;https://www.aziende.it/beretta-alfredo-s-r-l;https://berettaalfredo.it/foundations-engineering/
H.T. HIGH TECHNOLOGY S.R.L.;https://www.h-t.it;https://www.h-t.it/chi-siamo/;https://www.h-t.it/en/;https://www.h-t.it/chi-siamo/storia/;https://www.hthsrl.it/it/
NICE S.R.L. MANIFATTURA TESSILE;https://www.ufficiocamerale.it/3832/nice-srl-manifattura-tessile;https://it.kompass.com/c/nice-s-r-l-manifattura-tessile/it0161078/;https://www.icribis.com/it/scheda-azienda/MB1564768_NICE_S.R.L._MANIFATTURA_TESSILE;https://www.empresite.it/NICE-SRL-MANIFATTURA-TESSILE.html;https://www.paginebianche.it/briosco/nice.3017247
MARELLI SALVATORE S.R.L.;https://www.paginebianche.it/cimnago/marelli-salvatore-marelli-remo-c.7868562;https://www.ufficiocamerale.it/4859/marelli-salvatore-srl;https://it.kompass.com/c/marelli-salvatore-s-r-l/it1423443/;https://www.dnb.com/business-directory/company-profiles.marelli_salvatore_srl.de4d6552117229de564179459cb200fa.html;https://aziende.virgilio.it/fonderie/cimnago-mb/marelli-salvatore-marelli-remo-c
SEA S.P.A.;https://seamilano.eu/it;https://www.seatrasformatori.it/it;https://seamilano.eu/it/gruppo/gruppo-sea;https://www.seaspa.it;https://milanairports.com/it
TEA-CO TECNOLOGIE ELETTRICHE APPLICATE - CONCOREZZO S.P.A.;https://teaco.it;https://teaco.it/doc/brochure-ita.pdf;https://it.linkedin.com/company/tea-co-tecnologie-elettriche-applicate---concorezzo-s.p.a.;https://www.ufficiocamerale.it/2802/tea-co-tecnologie-elettriche-applicate-concorezzo-spa;https://teaco.it/impianti-meccanici/
DUERR DENTAL ITALIA S.R.L.;https://www.duerrdental.com/it/IT/;https://www.duerrdental.com/it/IT/azienda/duerr-dental-se/;https://www.duerrdental.com/it/IT/azienda/duerr-dental-se/azienda/;https://www.duerrdental.com/it/IT/prodotti/dental-care/;https://www.duerrdental.com/it/IT/assistenza/un-mondo-di-assistenza/hotline/
"CIERREFFE LOMBARDIA S.R.L. SIGLABILE C.R.F. LOMBARDIA S.R.L. O CRF LOMBARDIA
S.R.L.";https://www.cierreffe.com;https://www.cierreffe.com/crf-lombardia-ricambi-auto/;https://www.cierreffe.com/crf-lombardia-2/;https://www.cierreffe.com/benvenuti-in-crf-lombardia🥳/;https://www.ufficiocamerale.it/2958/cierreffe-lombardia-srl-siglabile-crf-lombardia-srl-o-crf-lombardia-srl
VIMERCATI SRL;https://www.vimercati.eu;https://www.vimercati.com/chi-siamo/;https://www.vimercati.com/en/company/;https://www.vimercati.com/en/;https://it.linkedin.com/company/vimercati-s-r-l
EDISON S.P.A.;https://www.edison.it/it;https://www.edisonenergia.it/edison/casa;https://www.edison.it/it/edison-spa-sede-centrale;https://www.edison.it/it/profilo;https://it.wikipedia.org/wiki/Edison_(azienda)
ENGIE ITALIA SPA;https://www.engie.it;https://casa.engie.it/in-evidenza/spazio-clienti/;https://casa.engie.it/gas-luce/;https://www.engie.it/il-gruppo/;https://www.engie.it/organizzazione/
TELECOM ITALIA SPA O TIM S.P.A.;https://www.ufficiocamerale.it/1045/telecom-italia-spa-o-tim-spa;https://www.gruppotim.it/it.html;https://it.wikipedia.org/wiki/TIM_(azienda);https://wizblog.it/tim-e-telecom-italia-sono-la-stessa-cosa;https://www.tim.it
EDISON ENERGIA S.P.A.;https://www.edisonenergia.it/edison/casa;https://www.edison.it/it;https://www.edison.it/it/chi-siamo;https://www.edison.it/it/edison-i-clienti;https://www.edison.it/it/profilo
ESSELUNGA SPA;https://www.esselunga.it/it-it/homepage.html;https://www.esselunga.it/it-it/area-stampa/cartella-stampa/esselunga-a-casa.html;https://spesaonline.esselunga.it/commerce/nav/onboarding/index.html;https://spesaonline.esselunga.it/commerce/nav/auth/supermercato/store.html?freevisit=true&#!/negozio/prodotto/5872272?productCode=645089&productType=VIRTUAL;https://www.esselunga.it/it-it/promozioni/volantini.html
ENI PLENITUDE S.P.A. SOCIETA' BENEFIT;https://corporate.eniplenitude.com/it/impegno-sostenibile/societa-benefit;https://eniplenitude.com;https://corporate.eniplenitude.com/it/media/comunicati-stampa/01-07-2021-Eni-gas-e-luce-diventa-societ--benefit;https://corporate.eniplenitude.com/en/sustainability-commitment/benefit-company;https://eniplenitude.com/info/pagamento-bollette-eni
A2A ENERGIA S.P.A.;https://facile.it;https://www.a2a.it;https://www.a2a.it/homepage;https://login.a2a.it;https://www.a2a.it/chi-siamo
SONATRACH RAFFINERIA ITALIANA S.R.L.;https://sonatrachitalia.it;https://it.linkedin.com/company/sonatrach-raffineria-italiana-srl;https://www.ufficiocamerale.it/2709/sonatrach-raffineria-italiana-srl;https://energy-oil-gas.com/news/sonatrach-raffineria-italiana/;https://www.dnb.com/business-directory/company-profiles.sonatrach_raffineria_italiana_srl.77fc19113e0de8fde7bde69e7f729c04.html
TAMOIL ITALIA S.P.A.;https://www.tamoil.it;https://www.tamoil.it/Chi-Siamo/La-Societa;https://www.tamoil.it/Chi-Siamo/Le-sedi;https://www.tamoil.it/Aziende/Carte-Carburante/Ricaricabile;https://www.tamoil.it/Chi-Siamo/La-storia
SORGENIA S.P.A.;https://www.sorgenia.it;https://it.wikipedia.org/wiki/Sorgenia;https://www.sorgenia.it/servizio-tutele-graduali;https://sostenibilita.sorgenia.it;https://it.linkedin.com/company/sorgenia
REPOWER ITALIA S.P.A.;https://www.repower.com/it/;https://repower.it;https://repoweritaly.com/it/index;https://www.repower.com/it/energia-elettrica/;https://www.repower.com/it/area-clienti/
ACCIAIERIE D'ITALIA S.P.A.;https://www.acciaierieditalia.com/it/home/;https://it.wikipedia.org/wiki/Acciaierie_d'Italia;https://www.ansa.it/sito/notizie/topnews/2024/02/29/il-tribunale-dichiara-lo-stato-di-insolvenza-dellex-ilva_d3e2e07a-1f79-4254-b3f1-e55f03ac41d8.html;https://www.acciaierieditalia.com/it/comunicati-stampa/approvazione-bilancio-nomina-cda/;https://www.acciaierieditalia.com/it/prodotti/Prodotti/
VERSALIS S.P.A.;https://www.versalis.eni.com/it-IT/home.html;https://www.versalis.eni.com/en-IT/home.html;https://it.wikipedia.org/wiki/Versalis;https://www.eni.com/content/enicom/it/it/chi-siamo/societa-controllate/societa-versalis.html;https://www.versalis.it
